,date,open,close,high,low,volume,code
297,2019-03-26,4.89,4.69,4.91,4.66,54310.0,000906
298,2019-03-27,4.79,4.83,4.83,4.65,51373.0,000906
299,2019-03-28,4.82,4.89,5.05,4.73,121017.0,000906
300,2019-03-29,4.93,5.33,5.43,4.89,201059.0,000906
301,2019-04-01,5.54,5.54,5.64,5.36,176517.0,000906
302,2019-04-02,5.49,5.43,5.58,5.39,114746.0,000906
303,2019-04-03,5.43,5.49,5.54,5.38,82916.0,000906
304,2019-04-04,5.51,5.48,5.51,5.35,73641.0,000906
305,2019-04-08,5.44,5.65,5.84,5.41,115378.0,000906
306,2019-04-09,5.61,5.46,5.73,5.29,125699.0,000906
307,2019-04-10,5.46,5.8,5.93,5.4,132636.0,000906
308,2019-04-11,5.82,5.54,5.99,5.54,109656.0,000906
309,2019-04-12,5.58,6.09,6.09,5.53,150485.0,000906
310,2019-04-15,6.38,6.09,6.49,6.07,174548.0,000906
311,2019-04-16,6.13,6.65,6.79,6.0,181689.0,000906
312,2019-04-17,6.6,6.72,6.72,6.47,129603.0,000906
313,2019-04-18,6.69,7.05,7.34,6.66,158365.0,000906
314,2019-04-19,7.05,6.97,7.07,6.81,107035.0,000906
315,2019-04-22,6.92,6.45,6.96,6.35,171243.0,000906
316,2019-04-23,6.49,6.55,6.74,6.3,131470.0,000906
317,2019-04-24,6.49,6.59,6.62,6.33,98457.0,000906
318,2019-04-25,6.5,6.22,6.5,6.17,120491.0,000906
319,2019-04-26,6.21,6.23,6.4,6.18,121126.0,000906
320,2019-04-29,6.27,5.95,6.33,5.84,125981.0,000906
321,2019-04-30,6.07,6.11,6.29,5.95,109100.0,000906
322,2019-05-06,5.79,5.4,5.92,5.39,109176.0,000906
323,2019-05-07,5.5,5.54,5.61,5.38,72793.0,000906
324,2019-05-08,5.33,5.62,5.82,5.33,83742.0,000906
325,2019-05-09,5.6,5.56,5.71,5.49,64849.0,000906
326,2019-05-10,5.68,5.78,5.88,5.52,88888.0,000906
327,2019-05-13,5.69,5.69,5.85,5.65,58771.0,000906
328,2019-05-14,5.54,5.63,5.72,5.49,56369.0,000906
329,2019-05-15,5.73,5.8,5.85,5.64,72006.0,000906
330,2019-05-16,5.8,5.83,5.83,5.71,44632.0,000906
331,2019-05-17,5.83,5.41,5.83,5.37,72954.0,000906
332,2019-05-20,5.38,5.45,5.48,5.22,43631.0,000906
333,2019-05-21,5.45,5.47,5.59,5.42,49152.0,000906
334,2019-05-22,5.47,5.36,5.56,5.33,39835.0,000906
335,2019-05-23,5.31,5.57,6.01,5.27,223419.0,000906
336,2019-05-24,5.24,5.11,5.41,5.07,159815.0,000906
337,2019-05-27,5.09,5.18,5.25,4.96,79193.0,000906
338,2019-05-28,5.2,5.17,5.26,5.14,47865.0,000906
339,2019-05-29,5.18,5.12,5.23,5.09,38563.0,000906
340,2019-05-30,5.14,5.27,5.29,5.04,60092.0,000906
341,2019-05-31,5.26,5.21,5.29,5.19,32620.0,000906
342,2019-06-03,5.23,5.07,5.24,5.01,40709.0,000906
343,2019-06-04,5.07,4.95,5.09,4.87,43420.0,000906
344,2019-06-05,5.02,4.96,5.03,4.94,30561.0,000906
345,2019-06-06,4.96,4.79,5.0,4.77,36830.0,000906
346,2019-06-10,4.84,5.03,5.07,4.74,42097.0,000906
347,2019-06-11,5.06,5.21,5.22,5.02,54205.0,000906
348,2019-06-12,5.24,5.32,5.56,5.24,107513.0,000906
349,2019-06-13,5.31,5.42,5.46,5.26,60900.0,000906
350,2019-06-14,5.44,5.28,5.45,5.24,47442.0,000906
351,2019-06-17,5.24,5.33,5.36,5.24,30369.0,000906
352,2019-06-18,5.35,5.27,5.35,5.23,28773.0,000906
353,2019-06-19,5.38,5.33,5.47,5.3,54212.0,000906
354,2019-06-20,5.32,5.45,5.51,5.3,60215.0,000906
355,2019-06-21,5.48,5.5,5.57,5.44,57652.0,000906
356,2019-06-24,5.51,5.47,5.57,5.44,41956.0,000906
357,2019-06-25,5.5,5.39,5.53,5.3,46177.0,000906
358,2019-06-26,5.39,5.49,5.54,5.37,34093.0,000906
359,2019-06-27,5.48,5.57,5.58,5.44,49090.0,000906
360,2019-06-28,5.55,5.33,5.55,5.11,56135.0,000906
361,2019-07-01,5.46,5.7,5.75,5.46,101572.0,000906
362,2019-07-02,5.7,5.62,5.74,5.6,62149.0,000906
363,2019-07-03,5.63,5.48,5.64,5.47,60161.0,000906
364,2019-07-04,5.53,5.49,5.66,5.47,55614.0,000906
365,2019-07-05,5.5,5.49,5.56,5.44,36813.0,000906
366,2019-07-08,5.46,5.25,5.46,5.2,66006.0,000906
367,2019-07-09,5.29,5.39,5.42,5.21,36429.0,000906
368,2019-07-10,5.39,5.28,5.4,5.25,35867.0,000906
369,2019-07-11,5.31,5.27,5.34,5.24,28128.0,000906
370,2019-07-12,5.23,5.31,5.35,5.23,28469.0,000906
371,2019-07-15,5.29,5.49,5.55,5.12,66392.0,000906
372,2019-07-16,5.48,5.43,5.48,5.38,37602.0,000906
373,2019-07-17,5.38,5.55,5.61,5.38,69994.0,000906
374,2019-07-18,5.53,5.33,5.53,5.33,47460.0,000906
375,2019-07-19,5.32,5.36,5.46,5.32,35890.0,000906
376,2019-07-22,5.36,5.18,5.37,5.16,34299.0,000906
377,2019-07-23,5.18,5.21,5.28,5.16,29048.0,000906
378,2019-07-24,5.22,5.41,5.48,5.21,48710.0,000906
379,2019-07-25,5.41,5.59,5.59,5.39,66156.0,000906
380,2019-07-26,5.63,5.44,5.64,5.39,70665.0,000906
381,2019-07-29,5.49,5.35,5.49,5.28,47290.0,000906
382,2019-07-30,5.36,5.37,5.44,5.35,42834.0,000906
383,2019-07-31,5.36,5.41,5.45,5.32,32407.0,000906
384,2019-08-01,5.35,5.33,5.39,5.3,24992.0,000906
385,2019-08-02,5.16,5.2,5.25,5.15,30328.0,000906
386,2019-08-05,5.1,4.97,5.16,4.92,58916.0,000906
387,2019-08-06,4.86,4.77,4.88,4.64,52452.0,000906
388,2019-08-07,4.81,4.7,4.83,4.67,25679.0,000906
389,2019-08-08,4.72,4.76,4.78,4.7,17727.0,000906
390,2019-08-09,4.77,4.66,4.77,4.64,32236.0,000906
391,2019-08-12,4.65,4.78,4.8,4.65,27893.0,000906
392,2019-08-13,4.76,4.71,4.77,4.69,14142.0,000906
393,2019-08-14,4.77,4.76,4.83,4.75,29325.0,000906
394,2019-08-15,4.64,4.79,4.8,4.62,29834.0,000906
395,2019-08-16,4.79,4.9,4.94,4.75,36602.0,000906
396,2019-08-19,4.92,5.03,5.04,4.86,42197.0,000906
397,2019-08-20,5.05,5.07,5.15,5.0,48021.0,000906
398,2019-08-21,5.07,5.07,5.09,5.01,48521.0,000906
399,2019-08-22,5.09,5.05,5.22,5.01,69626.0,000906
400,2019-08-23,5.03,4.99,5.05,4.96,39027.0,000906
401,2019-08-26,4.81,5.02,5.03,4.81,37599.0,000906
402,2019-08-27,5.02,5.05,5.11,5.02,43508.0,000906
403,2019-08-28,5.09,5.01,5.14,4.98,39981.0,000906
404,2019-08-29,5.01,4.99,5.06,4.97,20914.0,000906
405,2019-08-30,5.03,4.94,5.04,4.87,36076.0,000906
406,2019-09-02,4.92,5.06,5.08,4.9,45936.0,000906
407,2019-09-03,5.07,5.04,5.07,5.0,34801.0,000906
408,2019-09-04,5.02,5.11,5.12,5.01,43840.0,000906
409,2019-09-05,5.16,5.15,5.26,5.11,59876.0,000906
410,2019-09-06,5.15,5.17,5.21,5.13,36566.0,000906
411,2019-09-09,5.2,5.29,5.3,5.19,43600.0,000906
412,2019-09-10,5.27,5.33,5.36,5.22,46362.0,000906
413,2019-09-11,5.42,5.38,5.57,5.29,92248.0,000906
414,2019-09-12,5.35,5.34,5.41,5.29,50755.0,000906
415,2019-09-16,5.42,5.4,5.49,5.35,55686.0,000906
416,2019-09-17,5.4,5.22,5.41,5.17,50179.0,000906
417,2019-09-18,5.22,5.23,5.26,5.2,25438.0,000906
418,2019-09-19,5.29,5.26,5.29,5.19,29476.0,000906
419,2019-09-20,5.25,5.33,5.46,5.23,80146.0,000906
420,2019-09-23,5.26,5.23,5.3,5.12,47439.0,000906
421,2019-09-24,5.19,5.22,5.34,5.19,35414.0,000906
422,2019-09-25,5.22,5.06,5.22,5.05,37208.0,000906
423,2019-09-26,5.08,4.87,5.09,4.87,35139.0,000906
424,2019-09-27,4.86,4.93,4.99,4.86,23148.0,000906
425,2019-09-30,4.94,4.9,5.02,4.89,28877.0,000906
426,2019-10-08,4.93,4.97,4.99,4.88,23854.0,000906
427,2019-10-09,4.93,5.03,5.12,4.89,46008.0,000906
428,2019-10-10,5.02,5.15,5.16,5.0,53934.0,000906
429,2019-10-11,5.16,5.12,5.2,5.07,39394.0,000906
430,2019-10-28,5.24,5.1,5.33,5.09,139043.0,000906
431,2019-10-29,5.13,4.88,5.13,4.86,97919.0,000906
432,2019-10-30,4.88,4.83,4.93,4.81,45952.0,000906
433,2019-10-31,4.83,4.71,4.84,4.65,51928.0,000906
434,2019-11-01,4.68,4.74,4.76,4.67,22119.0,000906
435,2019-11-04,4.82,4.88,5.08,4.82,63585.0,000906
436,2019-11-05,4.86,4.87,4.94,4.84,37783.0,000906
437,2019-11-06,4.85,4.78,4.89,4.77,26067.0,000906
438,2019-11-07,4.79,4.79,4.83,4.76,20272.0,000906
439,2019-11-08,4.83,4.85,4.95,4.83,41864.0,000906
440,2019-11-11,4.86,4.72,4.88,4.7,29959.0,000906
441,2019-11-12,4.72,4.78,4.8,4.67,23593.0,000906
442,2019-11-13,4.74,4.77,4.79,4.71,15433.0,000906
443,2019-11-14,4.74,4.84,4.91,4.71,36021.0,000906
444,2019-11-15,4.8,4.72,4.83,4.71,23904.0,000906
445,2019-11-18,4.72,4.69,4.74,4.66,21846.0,000906
446,2019-11-19,4.7,4.76,4.82,4.68,31081.0,000906
447,2019-11-20,4.75,4.69,4.75,4.68,26065.0,000906
448,2019-11-21,4.68,4.68,4.71,4.65,13252.0,000906
449,2019-11-22,4.68,4.66,4.73,4.64,26613.0,000906
450,2019-11-25,4.69,4.67,4.69,4.6,26164.0,000906
451,2019-11-26,4.66,4.64,4.68,4.63,14657.0,000906
452,2019-11-27,4.65,4.66,4.69,4.63,16366.0,000906
453,2019-11-28,4.65,4.62,4.69,4.62,15915.0,000906
454,2019-11-29,4.62,4.59,4.64,4.55,21880.0,000906
455,2019-12-02,4.58,4.58,4.61,4.55,19279.0,000906
456,2019-12-03,4.55,4.59,4.6,4.55,15409.0,000906
457,2019-12-04,4.56,4.65,4.66,4.56,20954.0,000906
458,2019-12-05,4.66,4.68,4.69,4.61,28742.0,000906
459,2019-12-06,4.68,4.68,4.71,4.66,19014.0,000906
460,2019-12-09,4.7,4.72,4.73,4.67,19878.0,000906
461,2019-12-10,4.72,4.71,4.76,4.66,18083.0,000906
462,2019-12-11,4.7,4.68,4.72,4.66,15407.0,000906
463,2019-12-12,4.67,4.63,4.68,4.63,18757.0,000906
464,2019-12-13,4.64,4.76,4.78,4.64,45080.0,000906
465,2019-12-16,4.78,4.81,4.82,4.74,30618.0,000906
466,2019-12-17,4.79,4.93,4.96,4.78,48801.0,000906
467,2019-12-18,4.93,4.89,4.98,4.87,34299.0,000906
468,2019-12-19,4.91,4.94,5.0,4.89,34280.0,000906
469,2019-12-20,4.99,4.92,5.13,4.89,75196.0,000906
470,2019-12-23,4.92,4.78,4.96,4.77,37506.0,000906
471,2019-12-24,4.78,4.84,4.85,4.77,25196.0,000906
472,2019-12-25,4.82,4.85,4.88,4.82,19425.0,000906
473,2019-12-26,4.85,4.9,4.9,4.83,23817.0,000906
474,2019-12-27,4.91,4.84,4.95,4.84,28830.0,000906
475,2019-12-30,4.82,4.89,4.9,4.79,33072.0,000906
476,2019-12-31,4.89,4.93,4.95,4.87,28518.0,000906
477,2020-01-02,4.97,4.99,5.02,4.93,40597.0,000906
478,2020-01-03,5.02,5.0,5.03,4.96,31459.0,000906
479,2020-01-06,4.95,5.11,5.12,4.94,70669.0,000906
480,2020-01-07,5.09,5.14,5.17,5.09,43532.0,000906
481,2020-01-08,5.09,4.99,5.14,4.96,57805.0,000906
482,2020-01-09,5.03,5.1,5.1,4.99,43486.0,000906
483,2020-01-10,5.11,5.08,5.13,5.03,29215.0,000906
484,2020-01-13,5.08,5.2,5.22,5.04,56084.0,000906
485,2020-01-14,5.2,5.19,5.23,5.15,44074.0,000906
486,2020-01-15,5.2,5.1,5.21,5.05,36507.0,000906
487,2020-01-16,5.12,5.05,5.16,5.03,30725.0,000906
488,2020-01-17,5.07,5.2,5.27,5.07,84837.0,000906
489,2020-01-20,5.2,5.21,5.26,5.15,48882.0,000906
490,2020-01-21,5.19,5.07,5.21,5.05,52250.0,000906
491,2020-01-22,5.04,5.06,5.09,4.92,44079.0,000906
492,2020-01-23,5.06,4.87,5.06,4.84,49156.0,000906
493,2020-02-03,4.29,4.29,4.3,4.29,32702.0,000906
494,2020-02-04,4.0,4.22,4.32,4.0,57755.0,000906
495,2020-02-05,4.25,4.24,4.36,4.18,59904.0,000906
496,2020-02-06,4.24,4.27,4.32,4.14,46822.0,000906
497,2020-02-07,4.25,4.54,4.58,4.2,67339.0,000906
498,2020-02-10,4.52,4.66,4.72,4.45,68881.0,000906
499,2020-02-11,4.64,4.61,4.7,4.56,41213.0,000906
500,2020-02-12,4.57,4.63,4.66,4.55,29002.0,000906
501,2020-02-13,4.62,4.6,4.72,4.54,38088.0,000906
502,2020-02-14,4.59,4.53,4.63,4.5,34556.0,000906
503,2020-02-17,4.53,4.67,4.67,4.53,41138.0,000906
504,2020-02-18,4.67,4.69,4.7,4.62,38067.0,000906
505,2020-02-19,4.65,4.66,4.75,4.62,44655.0,000906
506,2020-02-20,4.67,4.74,4.76,4.6,71188.0,000906
507,2020-02-21,4.73,4.74,4.8,4.7,62767.0,000906
508,2020-02-24,4.72,4.67,4.76,4.62,60999.0,000906
509,2020-02-25,4.52,4.52,4.56,4.37,74379.0,000906
510,2020-02-26,4.43,4.6,4.72,4.42,69022.0,000906
511,2020-02-27,4.63,4.54,4.63,4.51,38213.0,000906
512,2020-02-28,4.4,4.24,4.43,4.21,71450.0,000906
513,2020-03-02,4.25,4.47,4.48,4.14,61762.0,000906
514,2020-03-03,4.55,4.5,4.62,4.46,61246.0,000906
515,2020-03-04,4.44,4.64,4.69,4.44,59645.0,000906
516,2020-03-05,4.67,4.83,4.86,4.67,103412.0,000906
517,2020-03-06,4.75,4.83,4.94,4.73,83413.0,000906
518,2020-03-09,4.74,4.6,4.82,4.57,75869.0,000906
519,2020-03-10,4.49,4.67,4.67,4.4,67227.0,000906
520,2020-03-11,4.7,4.67,4.82,4.67,75836.0,000906
521,2020-03-12,4.47,4.52,4.59,4.46,71039.0,000906
522,2020-03-13,4.29,4.42,4.45,4.25,62710.0,000906
523,2020-03-16,4.48,4.28,4.51,4.27,54718.0,000906
524,2020-03-17,4.31,4.28,4.36,4.16,40255.0,000906
525,2020-03-18,4.33,4.23,4.41,4.22,47639.0,000906
526,2020-03-19,4.21,4.27,4.3,4.16,45945.0,000906
527,2020-03-20,4.31,4.32,4.34,4.24,35314.0,000906
528,2020-03-23,4.2,4.18,4.26,4.13,47822.0,000906
529,2020-03-24,4.24,4.32,4.33,4.17,42718.0,000906
530,2020-03-25,4.4,4.37,4.43,4.34,40873.0,000906
531,2020-03-26,4.34,4.34,4.38,4.31,23359.0,000906
532,2020-03-27,4.4,4.34,4.42,4.34,32750.0,000906
533,2020-03-30,4.2,4.23,4.28,4.18,26667.0,000906
534,2020-03-31,4.26,4.22,4.31,4.21,27588.0,000906
535,2020-04-01,4.2,4.26,4.39,4.17,50511.0,000906
536,2020-04-02,4.23,4.31,4.33,4.18,40308.0,000906
537,2020-04-03,4.31,4.21,4.31,4.2,27652.0,000906
538,2020-04-07,4.28,4.3,4.32,4.24,52578.0,000906
539,2020-04-08,4.27,4.36,4.38,4.27,41203.0,000906
540,2020-04-09,4.35,4.42,4.42,4.34,47153.0,000906
541,2020-04-10,4.4,4.28,4.42,4.26,36587.0,000906
542,2020-04-13,4.27,4.22,4.28,4.19,24677.0,000906
543,2020-04-14,4.23,4.29,4.3,4.23,15790.0,000906
544,2020-04-15,4.3,4.21,4.3,4.19,26810.0,000906
545,2020-04-16,4.22,4.23,4.25,4.18,20369.0,000906
546,2020-04-17,4.25,4.31,4.4,4.24,51158.0,000906
547,2020-04-20,4.34,4.29,4.34,4.23,45116.0,000906
548,2020-04-21,4.27,4.24,4.27,4.18,34604.0,000906
549,2020-04-22,4.22,4.34,4.35,4.2,43809.0,000906
550,2020-04-23,4.31,4.28,4.42,4.26,37039.0,000906
551,2020-04-24,4.28,4.21,4.3,4.17,35291.0,000906
552,2020-04-27,4.2,4.21,4.26,4.19,20884.0,000906
553,2020-04-28,4.21,4.15,4.23,4.0,46647.0,000906
554,2020-04-29,4.16,4.3,4.36,4.16,46180.0,000906
555,2020-04-30,4.31,4.44,4.49,4.29,60908.0,000906
556,2020-05-06,4.41,4.41,4.45,4.35,33117.0,000906
557,2020-05-07,4.4,4.45,4.46,4.35,33989.0,000906
558,2020-05-08,4.54,4.42,4.54,4.42,27863.0,000906
559,2020-05-11,4.42,4.44,4.52,4.42,49740.0,000906
560,2020-05-12,4.44,4.41,4.47,4.34,26124.0,000906
561,2020-05-13,4.37,4.5,4.53,4.37,38579.0,000906
562,2020-05-14,4.48,4.51,4.61,4.46,32308.0,000906
563,2020-05-15,4.53,4.47,4.53,4.44,19165.0,000906
564,2020-05-18,4.46,4.5,4.55,4.44,27405.0,000906
565,2020-05-19,4.54,4.47,4.54,4.45,16850.0,000906
566,2020-05-20,4.48,4.41,4.48,4.4,20669.0,000906
567,2020-05-21,4.4,4.37,4.47,4.36,21462.0,000906
568,2020-05-22,4.35,4.22,4.37,4.22,26371.0,000906
569,2020-05-25,4.22,4.28,4.31,4.22,13527.0,000906
570,2020-05-26,4.27,4.38,4.38,4.27,31407.0,000906
571,2020-05-27,4.38,4.51,4.56,4.36,46388.0,000906
572,2020-05-28,4.49,4.56,4.59,4.43,42559.0,000906
573,2020-05-29,4.54,4.54,4.61,4.5,23119.0,000906
574,2020-06-01,4.54,4.61,4.65,4.52,37977.0,000906
575,2020-06-02,4.61,4.74,4.75,4.6,45564.0,000906
576,2020-06-03,4.74,4.67,4.77,4.66,33856.0,000906
577,2020-06-04,4.67,4.77,4.79,4.67,43106.0,000906
578,2020-06-05,4.76,4.68,4.78,4.65,32171.0,000906
579,2020-06-08,4.69,4.66,4.75,4.61,38040.0,000906
580,2020-06-09,4.67,4.6,4.68,4.59,25155.0,000906
581,2020-06-10,4.6,4.73,4.73,4.57,37248.0,000906
582,2020-06-11,4.73,4.67,4.73,4.6,24754.0,000906
583,2020-06-12,4.59,4.61,4.65,4.53,28304.0,000906
584,2020-06-22,5.03,4.77,5.03,4.72,125755.0,000906
585,2020-06-23,4.69,4.58,4.76,4.55,78260.0,000906
586,2020-06-24,4.54,4.74,4.79,4.53,65009.0,000906
587,2020-06-29,4.74,4.68,4.82,4.65,28124.0,000906
588,2020-06-30,4.69,4.8,4.81,4.68,49536.0,000906
589,2020-07-01,4.8,4.77,4.82,4.72,27645.0,000906
590,2020-07-02,4.81,5.12,5.12,4.8,112418.0,000906
591,2020-07-03,5.12,5.21,5.26,5.08,99105.0,000906
592,2020-07-06,5.21,5.37,5.37,5.21,92661.0,000906
593,2020-07-07,5.38,5.4,5.46,5.28,111940.0,000906
594,2020-07-08,5.4,5.4,5.44,5.3,84608.0,000906
595,2020-07-09,5.39,5.46,5.48,5.35,74389.0,000906
596,2020-07-10,5.43,5.88,6.08,5.29,158150.0,000906
597,2020-07-13,5.76,5.93,5.98,5.76,119544.0,000906
598,2020-07-14,5.93,5.76,6.0,5.67,93982.0,000906
599,2020-07-15,5.83,5.63,5.89,5.52,95908.0,000906
600,2020-07-16,5.57,5.48,5.74,5.42,70441.0,000906
601,2020-07-17,5.48,5.5,5.56,5.36,44766.0,000906
602,2020-07-20,5.54,5.82,5.85,5.53,78226.0,000906
603,2020-07-21,5.86,5.95,6.04,5.83,120160.0,000906
604,2020-07-22,5.94,5.84,5.97,5.83,69422.0,000906
605,2020-07-23,5.82,5.68,5.82,5.51,74645.0,000906
606,2020-07-24,5.67,5.42,5.77,5.39,69918.0,000906
607,2020-07-27,5.59,5.29,5.59,5.23,76624.0,000906
608,2020-07-28,5.37,5.38,5.45,5.25,64107.0,000906
609,2020-07-29,5.37,5.52,5.52,5.31,46593.0,000906
610,2020-07-30,5.53,5.46,5.55,5.45,35064.0,000906
611,2020-07-31,5.46,5.55,5.55,5.37,52007.0,000906
612,2020-08-03,5.64,5.74,5.75,5.58,55414.0,000906
613,2020-08-04,5.74,5.84,6.01,5.68,109205.0,000906
614,2020-08-05,5.9,5.81,5.9,5.7,56566.0,000906
615,2020-08-06,5.81,5.7,5.89,5.65,46985.0,000906
616,2020-08-07,5.65,5.58,5.73,5.52,42961.0,000906
617,2020-08-10,5.58,5.88,5.99,5.52,92126.0,000906
618,2020-08-11,5.88,5.72,6.06,5.68,106052.0,000906
619,2020-08-12,5.68,5.91,5.96,5.64,102676.0,000906
620,2020-08-13,5.91,5.91,6.07,5.81,115080.0,000906
621,2020-08-14,5.92,5.91,5.92,5.72,76572.0,000906
622,2020-08-17,5.92,6.24,6.27,5.85,162261.0,000906
623,2020-08-18,6.23,6.17,6.23,6.09,82103.0,000906
624,2020-08-19,6.12,5.95,6.16,5.93,94572.0,000906
